LocAddState,MktName,LocAddSt,LocAddCity,LocAddZip,x1,y1
Arkansas,Hoxie Farmers Market,Hwy. 63,Hoxie,72433,-91.022,36.0453
Arkansas,Johnson County Fresh Farmers Market,400 Cabin Creek Road,Lamar,72846,-93.3942,35.4408
Arkansas,Jonesboro Farmers Market,E. Highland Drive,Jonesboro,72401,-90.6608,35.8211
Arkansas,Lakview Farmers Market,14 Skyles Lane,Lakeview,72642,-92.3814,36.3262
Arkansas,Little Rock River Market,River Market,Little Rock,72201,-92.2774,34.7461
Arkansas,Madison County Farmers' Market,"Town Square, Main Street",Huntsville,72740,-93.7408,36.0868
Arkansas,Malvern Farmers Market,City Park,Malvern,72104,0,0
Arkansas,Marianna Farmers Market,Downtown on Poplar St.,Marianna,72368,0,0
Arkansas,Melbourne Farmers Market,HYW 69 E,Melbourne,72556,-91.9085,36.0595
Arkansas,Mel's Farmers' Market,West End of Main Street,Lake Village,71653,-91.2872,33.332
Arkansas,Mill District Farmers Market,557 S ÊSchool St. Fayetteville AR 72701,Fayetteville,72701,-94.1646,36.0569
Arkansas,Montgomery County Farmers Market,County Courthouse Square,Mt. Ida,71957,-93.5781,34.5376
Arkansas,Mountain Home Farmers Market,Hickory Park,Mountain Home,72653,-92.3724,36.3385
Arkansas,Nevada County Farmers Market,11078 West First Street North,Prescott,71857,-93.3757,33.8069
Arkansas,Old Washington Farmers' Market,4850 Colombus St,Washington,71862,-93.6829,33.775
Arkansas,Paragould Farmers Market,4th Ave. Downtown,Paragould,72450,-90.4825,36.0562
Arkansas,Perry County Farmers Market,"City Park, Hwy. 10",Perryville,72126,-92.7955,34.9973
Arkansas,Pine Bluff Farmers Market,315 Walnut St.,Pine Bluff,71603,-92.0065,34.2271
Arkansas,Polk County Farmers' Market,524 Sherwood,Mena,71953,-94.2371,34.5828
Arkansas,Randolf County Farmers Market,Highway 67 S,Pocahontas,72455,0,0
Arkansas,Rogers Farmers Market,Frisco Park in Historic Downtown Rogers,Rogers,72756,-94.0983,36.3418
Arkansas,Searcy Certified Farmers Market,,none,,0,0
Arkansas,Searcy Certified Farmers Market,Main St,Searcy,,-91.6124,35.2039
Arkansas,Siloam Springs Farmers Market,"Twin Springs Park, Downtown",Siloam Springs,72761,-94.5405,36.1834
Arkansas,Springdale Farmers Market,Jones Center Memorial Walk,Springdale,72765,-94.12,36.1846
Arkansas,Stone County Farmers Market,Courthouse Square,Mountain View,72560,-92.1151,35.8707
Arkansas,Village Community Market,198 Carmona Rd.,Hot Springs Village,71909,-92.9989,34.6807
Arkansas,Waldron Farmers Market,Courthouse Parking lot,Waldron,72958,-94.092,34.9004
Arkansas,West Fork Farmers Market,Campbell Loop,West Fork,72774,-94.1893,35.9246
Arkansas,West Fork Garden Market,,none,,0,0
California,Adelanto Stadium Farmers Market,Hwy 395 & Rancho Drive,Victorville,92392,0,0
California,Alameda CFM,Height Avenue and ÊWebster Street,Alameda,94520,-122.277,37.7722
California,Alhambra Farmers Market,Monterey & East Bay State Sts.,Alhambra,91801,-118.123,34.094
California,Alum Rock Village CFM,57 White Road,San Jose,94520,-121.829,37.3656
California,Amador Farmers' Market-- Jackson,Hwy 49 near Hwy 88,Jackson,95642,-120.775,38.3475
California,Amador Farmers' Market-- Pine Grove,Hwy 88 at Irishtown Rd.,Pine Grove,95665,-120.658,38.413
California,Amador Farmers' Market-- Sutter Creek,Eureka St. & Highway 49,Sutter Creek,95685,-120.802,38.3928
California,Anaheim Thursday Farmers Market,Center St. Promenade & Lemon St.,Anaheim,92805,-117.915,33.834
California,Anderson Certified Farmers Market,Deschutes Rd @ Hwy 273 (Shasta Outlets Center),Anderson,96007,-122.288,40.4357
California,Anderson Happy Valley Farmers Market,Happy Valley Rd.,Anderson,96007,-122.408,40.4487
California,Aptos Farmers Market,"Soquel Drive, Cabrillo College",aptos,95003,-121.928,36.9888
California,Arcata Friday Potawot Farmers Market,Weott Way,Arcata,95521,-124.153,40.7995
California,Arcata Plaza Farmers' Market,9th and H Streets,Arcata,95521,-124.087,40.8686
California,Arcata Tuesday Potawot Farmers Market,Weott Way,Arcata,95521,-124.153,40.7995
California,Arnold-Mountain Growers Farmers Market,"Cedar Center, Hwy. 4 & Oak Circle",Murphys,95247,-120.362,38.239
California,Arroyo Grande City Hall Farmers Market,East Branch,Arroyo Grande,93420,-120.577,35.1238
California,Arroyo Grande Oak Park Plaza Farmers Market,"East Branch, K-Mart Parking lot",Arroyo Grande,93420,-120.552,35.1271
California,Atascadero Farmers Market,Morro Road & El Camino Real,Paso Robles,93447,-120.667,35.4882
California,Atascadero Main Street CFM,Palma & Entrada,Atascadero,93422,-120.669,35.4901
California,Atwater Village Farmers' Market,3250 Glendale Blvd.,Los Angeles,90039,-118.26,34.1184
California,Auburn Dewitt Center Farmers Market,"DeWitt Center, B Avenue at First Street",Auburn,95602,-121.098,38.9218
California,Auburn Lake of Pines Farmers Market,Red Wagon Restaurant parking lot,Auburn,95603,-121.051,39.0214
California,Auburn Marketplace Farmers Market,Lincoln Way & Cherry Ave.,Auburn,95603,-121.068,38.9007
California,Auburn Old Town Farmers Market,Auburn-Folsom Rd. & Lincoln Way,Auburn,95603,-121.076,38.8961
California,Avila Beach Farmers Market,Front Street Promenade,Avila Beach,93424,-120.733,35.1786
California,Bakersfield Mt. Vernon Farmers Market,Mt. Vernon & BC Football Field,Lindsay,93247,0,0
California,Bakersfield Saturday Farmers Market,30th Ê& F Street,Bakersfield,93309,-119.023,35.3867
California,Bakersfield Wall St. Alley Farmers Market,Wall Street Alley,Bakersfield,93309,-119.019,35.3759
California,Bakersfield Wednesday Farmers Market,30th and F Street,Bakersfield,93309,-119.023,35.3867
California,Baldwin Park Farmers Market,Baldwin Park - Cesar Chavez & Ramond,Baldwin Park,91706,-117.965,34.0856
California,Barstow Market Festival Farmers Market,"East Main St.,From Barstow to 2nd",Barstow,92312,-117.023,34.8988
California,Baywood/Los Osos Farmers Market,2nd & Santa Maria,Paso Robles,93447,-120.692,35.6163
California,Bellflower Farmers Market,Oak & Clark Street,Bellflower,90706,-118.134,33.8847
California,Bellflower Summer Farmers Market,Oak & Bellflower,Bellflower,90706,-118.125,33.8846
California,Belmont CFM,El Camino Rreal & O'Neil Street,Belmont,94520,-122.274,37.5186
California,Benicia Farmers Market,"Downtown 1st Street, Between B & D Streets",Benicia,94510,-122.163,38.0443
California,Berkeley Farmers' Market - Tuesday,"Derby Street & Martin Luther King Jr., Way",Berkeley,94702,-122.272,37.8599
California,Berryessa CFM,1376 Piedmont Road,San Jose,94520,-121.849,37.404
California,Beverly Hills Farmers Market,9300 Civic Center Drive,Beverly Hills,90210,-118.399,34.0743
California,big bear farmers market,42900 Big Bear Blvd,City of Big Bear Lake,92315,-116.868,34.2602
California,Bishop-Eastern Sierra Farmers Market,Sierra Street & Hwy. 395,Bishop,93514,-118.426,37.3758
California,Blossom Hill Farmers' Market,Kooser and Meridian,San Jose,95118,0,0
California,Bonsall Certified Farmers Market and Open Air Faire,5256 S. Mission Road,Bonsall,92003,-117.222,33.2948
California,Boonville CFM,14040 Hwy 128- Boonville Hotel,Boonville,95415,-123.368,39.0091
California,Borrego Springs Chamber of Commerce Farmers Market,Christmas Circle and Palm Canyon Drive,Borrego Springs,92004,-116.378,33.2566
California,Brea Farmers Market,Brea Blvd. & Birch St.,Brea,92821,-118.236,34.0391
California,Brentwood CFM,Location to be Announced,Concord,94520,-118.476,34.0509
California,Brownsville Farmers Market,16822 Willow Glen Road,Brownsville,95919,-121.287,39.4384
California,Burbank Certified Farmers' Market,"291 E. Orange Grove Avenue Burbank, CA 91502",Burbank,91502,-118.309,34.1824
California,Burlingame Fresh Market Farmers Market,Howard Ave. & Park,Burlingame,94010,-122.346,37.5773
California,Burney Certfied Farmers Market,37143 Main St,Burney,96013,-121.664,40.8821
California,Burney Wednesday Farmers Market,VFW Hall - Main Street,Redding,96099,-122.367,40.6783
California,Calabasas Farmers Market,Calabasas & Mullholland Drive,Tarzana,91356,-118.638,34.1577
California,Calabasas Old Town Farmers Market,Calabasas & Mulholland Dr.,Calabasas,91303,-118.636,34.1587
California,Calistoga Farmers Market,1546 Lincoln Avenue,Calistoga,94515,-122.577,38.581
California,Camarillo Farmers Market,2220 Ventura Blvd.,Camarillo,93010,-119.04,34.2166
California,Cambria Farmers Market,"Veterans Memorial Hall, Main & Cambria Streets",Cambria,93428,-121.096,35.5644
California,Cameron Park Farmers Market,Christina AcAuliffe Park,Placerville,95667,0,0
California,Cameron Park Wednesday Farmers' Market,Burke's Junction (Coach Lane),Cameron Park,95682,-120.972,38.6579
California,Campbell Farmers Market,2nd Street & Campbell Avenue,Campbell,94538,-121.946,37.287
California,Campbell Farmers' Market,Campbell Avenue at Central Ave.,Campbell,95008,-121.944,37.2871
California,Campbell Farmers' Market,,none,,0,0
California,Campbell Farmers' Market,,none,,0,0
California,Carlsbad Village Certified Farmers Market,2930 Roosevelt Street,Carlsbad,92008,-117.348,33.161
California,Carlsbad Village Farmers Market and Food Fair,Public Parking Lot at 2930 Roosevelt Street,Carlsbad,92008,-117.348,33.1609
California,Carmel Farmers Market,The Barnyard & Carmel Valley Rd.,Carmel,92923,-121.923,36.5536
California,Carpinteria Farmers Market,800 Block of Liden Avenue,Santa Barbara,93101,-119.707,34.4198
California,Carson CFM at SouthBay Pavilion,20700 Avalon Blvd.,Carson,90746,-118.26,33.843
California,Carson Farmers Market,Carson St. & Bonita St.,Carson,90810,-118.259,33.8316
California,Castro Farmers' Market,250 Noe St.,San Francisco,,-122.433,37.765
California,Cayucos Farmers Market,Vets Hall ÊParking Lot,Cayucos,93430,-120.912,35.4454
California,Central Ave Farmers Market,4301 Central Ave Êat 43rd st,Los angeles ÊCalifornia,90011,-118.257,34.006
California,Central Ave Farmers Market,4301 Central Ave Êat 43rd st,Los angeles ÊCalifornia,90011,-118.257,34.0058
California,Central Ave Farmers Market,4301 Central Ave Êat 43rd st,Los angeles ÊCalifornia,90011,-118.257,34.0058
California,Central Valley Farmers Market,2877 Atwater Boulevard,Atwater,95301,-120.63,37.3538
California,Central Valley Farmers Market,"900 ""G"" Street",Merced,none,-120.481,37.2906
California,Century City Farmers Market,Constellation Blvd & Avenue of Stars,Tarzana,91356,-118.416,34.0587
California,Ceres Farmer's Market,2921 Third Street,Ceres,95307,-120.955,37.5913
California,Cerritos Farmers Market,17870 Park Plaza Drive,Cerritos,90703,-118.062,33.8695
California,Certified Farmers Market Old Town La Quinta,78100 Main St,La Quinta,92253,-116.302,33.6773
California,Certified Farmers Market Palm Desert,72-567 Highway 111,Palm Desertc,92262,-116.4,33.7232
California,Certified Farmers Market Palm Springs,2300 E Baristo Rd,Palm Springs,92262,-116.521,33.8202
California,CFM at the Promenade Mall,40820 Winchester Road,Temecula,92591,-117.156,33.5237
California,CHAMP Farmer Marketplace,Boronda and Sanborn Roads,Salinas,93906,-121.596,36.695
California,CHAMP Farmer Marketplace,Fremont and Echo Blvd,Seaside,93939,-121.843,36.614
California,CHAMP Farmer Marketplace,,,,-121.596,36.6946
California,Channel Island Harbor Certified Farmers' & Fishermen's Market,3350 S. Harbor Blvd,Oxnard,93035,-119.23,34.1682
California,Chatsworth Farmers Market,Devonshire St.,Chatsworth,91311,-118.597,34.2572
California,Chico Sunday Farmers Market,Manzanita & East,Chico,95973,-121.807,39.7615
California,Chico Thursday Night Market Farmers Market,Broadway & 3rd,Chico,95927,-121.84,39.729
California,Chico Wednesday Farmers Market,"North Valley Plaza, East Ave. & Pillsbury Rd.",Chico,95973,-121.848,39.7606
California,Chowchilla Farmers Market,Robertson Blvd. & 6th St.,Chowchilla,93610,-120.264,37.1201
California,Chula Vista Farmers Market,3rd Ave. & Center St.,Chula Vista,91915,-117.08,32.6403
California,Chula Vista Otay Ranch Certified Farmers Market,2015 Birch Road and Eastlake Blvd,Chula Vista,91915,-116.968,32.6231
California,City Heights Farmers' Market,Corner of Wightman St. and Fairmount Ave,San Diego,92125,-117.102,32.7479
California,Claremont Farmers & Artisans Market,,Claremoont,91711,-117.719,34.0957
California,Clayton CFM,Diablo Road,Clayton,,0,0
California,Clearlake Farmers Market,Dam Rd. & Ray's Place Market,Finley,95435,-122.613,38.9261
California,Clovis Old Town Farmers Market,Pollasky Ave. & 5th St.,Clovis,93613,-119.702,36.8239
California,Coarsegold Farmers Market,35300 ÊHighway 41,Le Grand,95333,-120.251,37.2294
California,Coastside Farmers' Market in Half Moon Bay,225 Cabrillo Hwy S,Half Moon Bay,94019,-122.433,37.4644
California,Coastside Farmers' Market in Half Moon Bay,400 Old County Road,Pacifica,94044,-122.495,37.6094
California,Coastside Farmers' Market of Pacifca,200 Rockaway Beach Avenue,Pacifica,94044,-122.496,37.6088
California,Colfax Farmers Market,Main Street at California Street,Colfax,95713,-120.957,39.0884
California,College of San Mateo Certified Farmers' Market,1700 W. Hillsdale Blvd.,San Mateo,94402,-122.335,37.5339
California,Concord CFM,Willow Pass and Grant Streets,Concord,94520,-122.041,37.9783
California,Corona Del Mar Farmers Market,Margarite & Pacific Coast Highway,San Clemente,92672,-117.869,33.6004
California,CoronaCFM,488 N. Main Street,Corona,92878,-117.566,33.8861
California,CoronaCFM,488 N. Main Street,Corona,92857,-117.566,33.8861
California,CoronaCFM,,none,,0,0
California,Coronado Certified Farmers Market,"Ferry Landing, 1st & B",Coronado,92118,-117.17,32.6978
California,Corte Madera Farmers Market,Town Center Central Courtyard,Novato,94949,-122.551,38.0703
California,Costa Mesa Certified Farmers' Market,"OC Fairgrounds, 88 Fair Drive",Costa Mesa,92624,-117.902,33.6654
California,Cotati Farmers' Market,W Sierra Ave and Old Redwood Hwy,Cotati,94931,-122.706,38.3266
California,Coto De Caza Farmers Market,Antonio Pkwy. & Coto de Caza Dr.,Coto de Caza,92672,-117.603,33.4179
California,Country Farm & Craft Market Paso Park,81 Wellsona Road,Paso Robles,93446,-120.697,35.6958
California,Country Farm & Craft Market Paso Park,Spring & 11th Street,Paso Robles,93446,-120.691,35.6258
California,Country Farm & Craft Market Paso Park,Golden Hills Shopping Center (Lowe's),Paso Robles,93446,-120.659,35.6447
California,Covina Farmers Market,"Civic Center Park, Citrus & San Bernadino Rd.",Los Angeles,90018,-117.885,34.0852
California,Crenshaw Farmers' Market,3650 Crenshaw Blvd.,Los Angeles,90008,-118.335,34.0209
California,Crescent City Farmers Market,"Parking lot of, Del Norte Fairgrounds parking lot",Crescent City,95531,-124.147,41.8548
California,Crosstown Freeway Farmers' Market,,,,-121.287,37.9508
California,Culver City Farmers Market,Main & Culver,Culver City,90232,-118.396,34.0247
California,Cupertino Square CFM,Wolfe Road at Highway 280,Cupertino,95014,-122.032,37.323
California,Cupertino Square Farmers Market,Wolfe Road at 280,Cupertino,95014,-122.014,37.3263
California,Daly City Farmers Market,"Serramonte Center, Behind Montgomery Ward",Daly City,,-122.48,37.6811
California,Dana Point Farmers' Market,34111 Pacific Coast Hwy.,Dana Point,92624,-117.705,33.4657
California,Danville CFM,Railroad St. & Prospect Street,Danville,94526,-122.001,37.8211
California,Danville Farmers' Market,Corner of Prospect Ave. and Railroad Ave.,Danville,94526,-122.003,37.8315
California,Davis Farmers Market - Saturday Market,404 3rd Street,Davis,95616,-121.744,38.5445
California,Davis Farmers Market - Wednesday,3rd and C Street,Davis,95616,-121.744,38.5442
California,Del Mar Farmers Market,1050 Camino Del Mar,Del Mar,92014,-117.264,32.9548
California,Del Monte Shopping Center farmers market,1410 Del Monte Center,Monterey,93940,-121.895,36.5847
California,Delano Farmers Market,1508 Garces Hwy.,Wasco,93280,-119.428,35.761
California,Denio's Farmers Market,1551 Vineyard Road,Roseville,95678,-121.303,38.7416
California,Desert Hot Springs Farmers Market,Mission Springs Park,Desert Hot Springs,92241,-116.498,33.9418
California,Diablo Valley Farmers' Market,Mitchell Dr. & N. Wiget Lane,Walnut Creek,94598,-122.027,37.9284
California,Diamond Bar Farmers Market,Calvary Chapel Church,Diamond Bar,91765,-119.781,36.8199
California,Dinsmore Farmers Market,Hwy. 36 & Dinsmore Store,Hayfork,96041,-123.38,40.4157
California,Dinuba Farmers Market,L & Tulare St.,Dinuba,93618,-119.389,36.5464
California,Divisadero CFM,Grove Street at Divisidero Street,San Francisco,94117,-122.436,37.7762
California,Divisidero Certified Farmers' Market,Grove Street,"San Francisco, CA",,-122.438,37.7757
California,Dixon CFM,East B Street,Dixon,95620,0,0
California,Downtown Berkeley Farmers' Market,"Center Street & Martin Luther King Jr., Way",Berkeley,94702,-122.272,37.8696
California,Downtown Chico Farmers Market,330 Salem Street,Chico,95928,-121.841,39.729
California,Downtown Farmers Market at Riverside,5th & Main St.,"Riverside, CA",92522,-117.373,33.9849
California,Downtown Oxnard Certified Farmers' Market,,Oxnard,93030,-119.084,34.4565
California,Downtown Palo Alto Farmers' Market,"Gilman St. @ Hamilton, behind the downtown post office",Palo Alto,94301,-122.159,37.4453
California,Downtown San Leandro Certified Farmers' Market,Parrott Street between E. 14th Street & Washington Ave.,San Leandro,94577,-122.153,37.7221
California,Downtown San Rafael Farmers' Market Festival,"Fourth Street, San Rafael",San Rafael,94901,-122.528,37.9733
California,Downtown Ventura Certified Farmers' Market,300 Block Santa Clara Street,Ventura,93001,-119.295,34.2794
California,Downtown Visalia Farmers Market,Main at Church Street,Visalia,93291,-119.291,36.3302
California,Duncan Mills-West Sonoma Farmers Market,25300 Steelhead Blvd.,Villa Grande,95486,-123.052,38.4517
California,Dunsmuir Farmers Market,Dunsmuir Ave. & Spruce,Dunsmuir,96025,-122.272,41.2122
California,Eagle Rock Farmers Market,2100 Merton Ave.,Los Angeles,90065,-118.214,34.1391
California,East Los Angeles Farmers Market,4801 East 3rd Street,Los Angeles,90022,-118.161,34.0335
California,East Oakland Farmers Market,73rd Ave. & International Blvd.,Oakland,94621,-122.187,37.7591
California,East Palo Alto Community Farmers Market,550 Bell Street,East Palo Alto,94303,-122.143,37.465
California,East Quad Farmers Market - UC Davis,1 Shields Ave,Davis,95616,-121.755,38.5398
California,Echo Park Farmers' Market,1142 Logan St.,Los Angeles,90026,-118.259,34.0761
California,Ecology Center's Albany Farmers' Market,Solano Avenue & San Pablo Avenue,Albany,94706,-122.299,37.8899
California,El Cajon Cuyamaca College Farmers Market,College Dr. & Jamacha Rd.,Lemon Grove,91945,-116.962,32.7949
California,El Cerrito Farmers Market,El Cerrito Plaza,El Cerrito,94596,-122.3,37.8997
California,El Dorado Hills Sunday Farmers' Market,Town Center Blvd.,El Dorado Hills,95762,-121.066,38.6511
